dataset,track_id,file_or_stem,audio_path,ref_beats_path,has_ref_beats,num_ref_beats,num_est_beats,beat_fmeasure,status,note
gtzan_genre,metal.00058,metal.00058,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00058.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00058.beats,true,73,73,1.0,ok,
gtzan_genre,blues.00024,blues.00024,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00024.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00024.beats,true,52,52,0.903846,ok,
gtzan_genre,jazz.00010,jazz.00010,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00010.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00010.beats,true,27,28,0.727273,ok,
gtzan_genre,classical.00097,classical.00097,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00097.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00097.beats,true,52,52,1.0,ok,
gtzan_genre,country.00038,country.00038,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00038.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00038.beats,true,77,77,1.0,ok,
gtzan_genre,disco.00013,disco.00013,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00013.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00013.beats,true,43,44,0.988506,ok,
gtzan_genre,jazz.00032,jazz.00032,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00032.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00032.beats,true,65,74,0.446043,ok,
gtzan_genre,metal.00015,metal.00015,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00015.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00015.beats,true,58,76,0.80597,ok,
gtzan_genre,classical.00080,classical.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00080.beats,true,22,31,0.264151,ok,
gtzan_genre,rock.00023,rock.00023,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00023.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00023.beats,true,37,38,0.986667,ok,
gtzan_genre,disco.00057,disco.00057,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00057.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00057.beats,true,59,59,1.0,ok,
gtzan_genre,disco.00044,disco.00044,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00044.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00044.beats,true,61,61,1.0,ok,
gtzan_genre,reggae.00000,reggae.00000,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00000.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00000.beats,true,61,61,1.0,ok,
gtzan_genre,metal.00069,metal.00069,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00069.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00069.beats,true,81,81,1.0,ok,
gtzan_genre,hiphop.00064,hiphop.00064,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00064.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00064.beats,true,43,44,0.988506,ok,
gtzan_genre,country.00051,country.00051,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00051.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00051.beats,true,32,32,1.0,ok,
gtzan_genre,jazz.00072,jazz.00072,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00072.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00072.beats,true,108,54,0.666667,ok,
gtzan_genre,hiphop.00010,hiphop.00010,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00010.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00010.beats,true,49,48,0.989691,ok,
gtzan_genre,rock.00006,rock.00006,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00006.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00006.beats,true,29,57,0.674419,ok,
gtzan_genre,hiphop.00091,hiphop.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00091.beats,true,51,51,1.0,ok,
gtzan_genre,rock.00091,rock.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00091.beats,true,72,72,1.0,ok,
gtzan_genre,classical.00071,classical.00071,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00071.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00071.beats,true,70,71,0.964539,ok,
gtzan_genre,disco.00073,disco.00073,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00073.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00073.beats,true,57,57,1.0,ok,
gtzan_genre,classical.00046,classical.00046,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00046.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00046.beats,true,64,31,0.273684,ok,
gtzan_genre,pop.00091,pop.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00091.beats,true,58,58,1.0,ok,
gtzan_genre,jazz.00024,jazz.00024,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00024.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00024.beats,true,54,54,0.907407,ok,
gtzan_genre,disco.00028,disco.00028,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00028.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00028.beats,true,61,61,1.0,ok,
gtzan_genre,metal.00030,metal.00030,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00030.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00030.beats,true,66,66,1.0,ok,
gtzan_genre,blues.00031,blues.00031,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00031.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00031.beats,true,58,58,0.275862,ok,
gtzan_genre,hiphop.00020,hiphop.00020,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00020.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00020.beats,true,59,58,0.991453,ok,
gtzan_genre,jazz.00027,jazz.00027,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00027.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00027.beats,true,71,71,0.0,ok,
gtzan_genre,pop.00043,pop.00043,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00043.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00043.beats,true,131,67,0.666667,ok,
gtzan_genre,classical.00055,classical.00055,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00055.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00055.beats,true,27,29,0.535714,ok,
gtzan_genre,classical.00034,classical.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00034.beats,true,31,30,0.163934,ok,
gtzan_genre,country.00052,country.00052,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00052.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00052.beats,true,36,36,1.0,ok,
gtzan_genre,hiphop.00066,hiphop.00066,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00066.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00066.beats,true,45,46,0.989011,ok,
gtzan_genre,jazz.00029,jazz.00029,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00029.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00029.beats,true,112,55,0.035928,ok,
gtzan_genre,classical.00030,classical.00030,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00030.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00030.beats,true,60,59,0.571429,ok,
gtzan_genre,country.00091,country.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00091.beats,true,20,58,0.512821,ok,
gtzan_genre,country.00059,country.00059,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00059.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00059.beats,true,34,34,1.0,ok,
gtzan_genre,rock.00082,rock.00082,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00082.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00082.beats,true,49,50,0.989899,ok,
gtzan_genre,pop.00089,pop.00089,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00089.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00089.beats,true,50,50,1.0,ok,
gtzan_genre,pop.00088,pop.00088,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00088.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00088.beats,true,50,50,1.0,ok,
gtzan_genre,reggae.00094,reggae.00094,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00094.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00094.beats,true,64,64,1.0,ok,
gtzan_genre,jazz.00069,jazz.00069,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00069.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00069.beats,true,76,77,0.954248,ok,
gtzan_genre,blues.00010,blues.00010,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00010.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00010.beats,true,40,80,0.666667,ok,
gtzan_genre,rock.00088,rock.00088,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00088.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00088.beats,true,46,46,1.0,ok,
gtzan_genre,jazz.00080,jazz.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00080.beats,true,99,50,0.671141,ok,
gtzan_genre,disco.00011,disco.00011,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00011.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00011.beats,true,47,47,1.0,ok,
gtzan_genre,classical.00098,classical.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00098.beats,true,47,48,0.989474,ok,
gtzan_genre,hiphop.00005,hiphop.00005,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00005.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00005.beats,true,71,70,0.992908,ok,
gtzan_genre,country.00046,country.00046,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00046.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00046.beats,true,78,79,0.993631,ok,
gtzan_genre,country.00013,country.00013,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00013.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00013.beats,true,64,64,1.0,ok,
gtzan_genre,jazz.00068,jazz.00068,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00068.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00068.beats,true,37,37,0.972973,ok,
gtzan_genre,country.00074,country.00074,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00074.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00074.beats,true,34,34,1.0,ok,
gtzan_genre,classical.00048,classical.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00048.beats,true,44,44,0.090909,ok,
gtzan_genre,classical.00005,classical.00005,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00005.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00005.beats,true,70,70,0.9,ok,
gtzan_genre,disco.00086,disco.00086,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00086.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00086.beats,true,63,63,1.0,ok,
gtzan_genre,metal.00046,metal.00046,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00046.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00046.beats,true,115,58,0.65896,ok,
gtzan_genre,hiphop.00074,hiphop.00074,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00074.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00074.beats,true,49,49,1.0,ok,
gtzan_genre,metal.00063,metal.00063,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00063.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00063.beats,true,65,65,1.0,ok,
gtzan_genre,disco.00007,disco.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00007.beats,true,64,64,1.0,ok,
gtzan_genre,jazz.00028,jazz.00028,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00028.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00028.beats,true,100,50,0.666667,ok,
gtzan_genre,metal.00014,metal.00014,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00014.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00014.beats,true,37,76,0.654867,ok,
gtzan_genre,jazz.00070,jazz.00070,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00070.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00070.beats,true,52,52,1.0,ok,
gtzan_genre,metal.00031,metal.00031,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00031.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00031.beats,true,69,69,1.0,ok,
gtzan_genre,reggae.00096,reggae.00096,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00096.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00096.beats,true,89,89,1.0,ok,
gtzan_genre,pop.00011,pop.00011,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00011.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00011.beats,true,30,38,0.117647,ok,
gtzan_genre,country.00093,country.00093,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00093.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00093.beats,true,43,43,0.976744,ok,
gtzan_genre,blues.00017,blues.00017,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00017.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00017.beats,true,85,85,1.0,ok,
gtzan_genre,country.00057,country.00057,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00057.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00057.beats,true,34,34,1.0,ok,
gtzan_genre,country.00071,country.00071,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00071.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00071.beats,true,37,37,1.0,ok,
gtzan_genre,rock.00026,rock.00026,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00026.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00026.beats,true,57,57,0.982456,ok,
gtzan_genre,country.00058,country.00058,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00058.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00058.beats,true,56,57,0.99115,ok,
gtzan_genre,classical.00090,classical.00090,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00090.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00090.beats,true,26,51,0.415584,ok,
gtzan_genre,country.00035,country.00035,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00035.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00035.beats,true,99,49,0.648649,ok,
gtzan_genre,disco.00035,disco.00035,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00035.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00035.beats,true,61,61,0.967213,ok,
gtzan_genre,blues.00076,blues.00076,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00076.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00076.beats,true,58,58,1.0,ok,
gtzan_genre,pop.00033,pop.00033,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00033.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00033.beats,true,49,100,0.644295,ok,
gtzan_genre,pop.00041,pop.00041,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00041.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00041.beats,true,27,54,0.641975,ok,
gtzan_genre,metal.00074,metal.00074,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00074.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00074.beats,true,62,62,1.0,ok,
gtzan_genre,country.00029,country.00029,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00029.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00029.beats,true,46,46,0.869565,ok,
gtzan_genre,hiphop.00032,hiphop.00032,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00032.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00032.beats,true,50,51,0.990099,ok,
gtzan_genre,disco.00088,disco.00088,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00088.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00088.beats,true,62,62,1.0,ok,
gtzan_genre,blues.00007,blues.00007,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00007.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00007.beats,true,47,47,0.978723,ok,
gtzan_genre,jazz.00086,jazz.00086,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00086.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00086.beats,true,52,50,0.803922,ok,
gtzan_genre,hiphop.00048,hiphop.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00048.beats,true,49,49,1.0,ok,
gtzan_genre,blues.00066,blues.00066,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00066.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00066.beats,true,82,82,1.0,ok,
gtzan_genre,classical.00015,classical.00015,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00015.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00015.beats,true,39,38,0.545455,ok,
gtzan_genre,rock.00042,rock.00042,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00042.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00042.beats,true,40,81,0.61157,ok,
gtzan_genre,blues.00020,blues.00020,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00020.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00020.beats,true,68,67,0.874074,ok,
gtzan_genre,rock.00050,rock.00050,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00050.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00050.beats,true,62,62,1.0,ok,
gtzan_genre,country.00064,country.00064,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00064.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00064.beats,true,33,33,1.0,ok,
gtzan_genre,pop.00059,pop.00059,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00059.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00059.beats,true,45,90,0.666667,ok,
gtzan_genre,hiphop.00009,hiphop.00009,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00009.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00009.beats,true,52,52,0.980769,ok,
gtzan_genre,reggae.00068,reggae.00068,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00068.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00068.beats,true,69,69,1.0,ok,
gtzan_genre,country.00040,country.00040,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00040.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00040.beats,true,69,70,0.992806,ok,
gtzan_genre,hiphop.00013,hiphop.00013,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00013.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00013.beats,true,51,51,1.0,ok,
gtzan_genre,hiphop.00075,hiphop.00075,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00075.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00075.beats,true,46,46,1.0,ok,
gtzan_genre,jazz.00026,jazz.00026,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00026.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00026.beats,true,49,32,0.222222,ok,
gtzan_genre,rock.00063,rock.00063,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00063.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00063.beats,true,63,31,0.659574,ok,
gtzan_genre,metal.00000,metal.00000,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00000.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00000.beats,true,47,47,1.0,ok,
gtzan_genre,reggae.00023,reggae.00023,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00023.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00023.beats,true,65,65,1.0,ok,
gtzan_genre,hiphop.00031,hiphop.00031,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00031.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00031.beats,true,50,50,0.96,ok,
